opportunity,session,symbol,selectorTime,asOf,elapsedActiveMinutes,observation,observed1m,missing1m,direction,return5Pct,scaleStatus,scale,dailyComplete5,structure,phase,attributes,stateReason,futureStatus,futureMissing,lateConfirmedPivots,pivotN,localRange,sameBarOrderAmbiguities,closedCrossEvents,semanticAny,contextPriceBasis,transitionObservablePair,phaseChanged
2025-07-02|13820,2025-07-02,13820,15:00,15:00,0,PARTIAL,1,4,,,SCALE_INSUFFICIENT,,True,,,,SCALE_UNAVAILABLE,OBSERVATION_INSUFFICIENT,9,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-02|13820,2025-07-02,13820,15:00,15:05,5,UNAVAILABLE,0,5,,,SCALE_INSUFFICIENT,,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,9,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-02|13820,2025-07-02,13820,15:00,15:10,10,PARTIAL,1,4,,,SCALE_INSUFFICIENT,,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,10,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-02|13820,2025-07-02,13820,15:00,15:15,15,UNAVAILABLE,0,5,,,SCALE_INSUFFICIENT,,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,9,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-02|13820,2025-07-02,13820,15:00,15:20,20,UNAVAILABLE,0,5,,,SCALE_INSUFFICIENT,,True,,,,CURRENT_BAR_UNAVAILABLE,RIGHT_CENSORED,4,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-02|13820,2025-07-02,13820,15:00,15:25,25,PARTIAL,1,4,,,SCALE_INSUFFICIENT,,True,,,,CURRENT_BAR_UNAVAILABLE,RIGHT_CENSORED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-02|21340,2025-07-02,21340,13:00,13:00,0,COMPLETE,5,0,DOWN,-1.1235955056179776,AVAILABLE,2.0,True,,RESTRUCTURING,RANGE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,3,False,0,0,True,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-02|21340,2025-07-02,21340,13:00,13:05,5,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,2.0,True,,RESTRUCTURING,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,3,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,13:10,10,COMPLETE,5,0,DOWN,-1.1363636363636365,AVAILABLE,2.0,True,,RESTRUCTURING,RANGE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,3,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,13:15,15,COMPLETE,5,0,DOWN,-1.1494252873563218,AVAILABLE,2.0,True,,RESTRUCTURING,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,3,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,13:20,20,COMPLETE,5,0,DOWN,-1.1627906976744187,AVAILABLE,2.0,True,DOWN_STRUCTURE,CORRECTION|RECOVERY,VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,1,4,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,13:25,25,COMPLETE,5,0,UP,1.1764705882352942,AVAILABLE,2.0,True,DOWN_STRUCTURE,,VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,1,5,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,13:30,30,COMPLETE,5,0,DOWN,-1.1627906976744187,AVAILABLE,2.0,True,DOWN_STRUCTURE,PROGRESSION,CHOPPINESS|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,1,5,False,2,4,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,13:35,35,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,2.0,True,DOWN_STRUCTURE,PROGRESSION,CHOPPINESS|RANGE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,0,5,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,13:40,40,COMPLETE,5,0,DOWN,-1.1764705882352942,AVAILABLE,2.0,True,DOWN_STRUCTURE,CORRECTION|RECOVERY,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,1,6,False,2,1,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,13:45,45,COMPLETE,5,0,UP,1.1904761904761905,AVAILABLE,2.0,True,DOWN_STRUCTURE,CORRECTION,VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,0,6,False,0,4,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,13:50,50,COMPLETE,5,0,UP,2.3529411764705883,AVAILABLE,2.0,True,,RESTRUCTURING,RANGE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,6,False,3,3,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,13:55,55,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,2.0,True,,RESTRUCTURING,RANGE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,6,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,14:00,60,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,2.0,True,,RESTRUCTURING,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,6,False,0,4,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,14:05,65,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,2.0,True,,RESTRUCTURING,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,7,False,0,1,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,14:10,70,COMPLETE,5,0,DOWN,-1.1363636363636365,AVAILABLE,2.0,True,,RESTRUCTURING,CHOPPINESS,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,7,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,14:15,75,COMPLETE,5,0,DOWN,-1.1494252873563218,AVAILABLE,2.0,True,UP_STRUCTURE,RECOVERY,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,1,8,False,3,3,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,14:20,80,COMPLETE,5,0,UP,1.1627906976744187,AVAILABLE,2.0,True,UP_STRUCTURE,RECOVERY,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,0,8,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,14:25,85,COMPLETE,5,0,UP,2.2988505747126435,AVAILABLE,2.0,True,UP_STRUCTURE,PROGRESSION,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,0,8,False,2,2,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,14:30,90,COMPLETE,5,0,DOWN,-1.1235955056179776,AVAILABLE,2.0,True,UP_STRUCTURE,CORRECTION,CHOPPINESS|RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,1,9,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,14:35,95,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,2.0,True,UP_STRUCTURE,CORRECTION,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,1,9,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,14:40,100,COMPLETE,5,0,DOWN,-2.272727272727273,AVAILABLE,2.0,True,UP_STRUCTURE,CORRECTION,,IDENTIFIED,WINDOW_OBSERVED,0,0,9,False,0,4,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,14:45,105,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,2.0,True,UP_STRUCTURE,CORRECTION,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,0,9,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-02|21340,2025-07-02,21340,13:00,14:50,110,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,2.0,True,UP_STRUCTURE,,,IDENTIFIED,WINDOW_OBSERVED,0,1,10,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,14:55,115,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,2.0,True,UP_STRUCTURE,RECOVERY,RANGE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,1,10,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-02|21340,2025-07-02,21340,13:00,15:00,120,COMPLETE,5,0,DOWN,-1.1363636363636365,AVAILABLE,2.0,True,UP_STRUCTURE,CORRECTION,RANGE_COMPRESSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,1,11,True,0,1,True,INHERITED_RAW_PRICE_BASIS,True,True
