opportunity,session,symbol,selectorTime,asOf,elapsedActiveMinutes,observation,observed1m,missing1m,direction,return5Pct,scaleStatus,scale,dailyComplete5,structure,phase,attributes,stateReason,futureStatus,futureMissing,lateConfirmedPivots,pivotN,localRange,sameBarOrderAmbiguities,closedCrossEvents,semanticAny,contextPriceBasis,transitionObservablePair,phaseChanged
2025-07-17|14070,2025-07-17,14070,10:30,10:30,0,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,5.0,False,,,CHOPPINESS,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-17|14070,2025-07-17,14070,10:30,10:35,5,COMPLETE,5,0,DOWN,-0.34083162917518744,AVAILABLE,5.0,False,,,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,1,False,2,1,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,10:40,10,COMPLETE,5,0,DOWN,-0.27359781121751026,AVAILABLE,5.0,False,,,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,1,False,2,2,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,10:45,15,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,5.0,False,,,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,1,False,1,1,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,10:50,20,COMPLETE,5,0,DOWN,-0.13708019191226867,AVAILABLE,5.0,False,,,RANGE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,2,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,10:55,25,COMPLETE,5,0,UP,0.4118050789293068,AVAILABLE,5.0,False,,RECOVERY,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,2,False,0,1,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-17|14070,2025-07-17,14070,10:30,11:00,30,COMPLETE,5,0,UP,0.20491803278688525,AVAILABLE,5.0,False,,RECOVERY,RANGE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,2,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,11:05,35,COMPLETE,5,0,UP,0.0681198910081744,AVAILABLE,5.0,False,,RECOVERY,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,2,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,11:10,40,COMPLETE,5,0,DOWN,-0.13614703880190607,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,3,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-17|14070,2025-07-17,14070,10:30,11:15,45,COMPLETE,5,0,DOWN,-0.0681663258350375,AVAILABLE,5.0,False,,,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,3,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,11:20,50,COMPLETE,5,0,DOWN,-0.06821282401091405,AVAILABLE,5.0,False,,RECOVERY,VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,4,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-17|14070,2025-07-17,14070,10:30,11:25,55,COMPLETE,5,0,UP,0.27303754266211605,AVAILABLE,5.0,False,RANGE_STRUCTURE,BALANCE,RANGE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,0,4,True,2,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-17|14070,2025-07-17,14070,10:30,11:30,60,COMPLETE,5,0,UP,0.34036759700476515,AVAILABLE,5.0,False,,RESTRUCTURING,RANGE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,4,False,1,2,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-17|14070,2025-07-17,14070,10:30,12:35,65,COMPLETE,5,0,UP,1.358695652173913,AVAILABLE,5.0,False,,RESTRUCTURING,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,1,2,False,3,3,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,12:40,70,COMPLETE,5,0,DOWN,-0.4694835680751174,AVAILABLE,5.0,False,,RESTRUCTURING,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,2,False,6,5,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,12:45,75,PARTIAL,4,1,,,AVAILABLE,5.0,False,,,,CURRENT_BAR_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,7,7,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-17|14070,2025-07-17,14070,10:30,12:50,80,COMPLETE,5,0,UP,0.06734006734006734,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,1,False,1,1,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-17|14070,2025-07-17,14070,10:30,12:55,85,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,5.0,False,,,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,13:00,90,COMPLETE,5,0,DOWN,-0.13458950201884254,AVAILABLE,5.0,False,,,VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,1,False,1,2,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,13:05,95,COMPLETE,5,0,DOWN,-0.40431266846361186,AVAILABLE,5.0,False,,,RANGE_EXPANSION,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,1,False,0,2,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-17|14070,2025-07-17,14070,10:30,13:10,100,PARTIAL,4,1,,,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-17|14070,2025-07-17,14070,10:30,13:15,105,COMPLETE,5,0,UP,0.13568521031207598,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
