opportunity,session,symbol,selectorTime,asOf,elapsedActiveMinutes,observation,observed1m,missing1m,direction,return5Pct,scaleStatus,scale,dailyComplete5,structure,phase,attributes,stateReason,futureStatus,futureMissing,lateConfirmedPivots,pivotN,localRange,sameBarOrderAmbiguities,closedCrossEvents,semanticAny,contextPriceBasis,transitionObservablePair,phaseChanged
2025-06-05|143A0,2025-06-05,143A0,10:30,10:30,0,COMPLETE,5,0,UP,1.487603305785124,AVAILABLE,21.0,True,DOWN_STRUCTURE,CORRECTION|RECOVERY,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,0,16,False,3,1,True,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-05|143A0,2025-06-05,143A0,10:30,10:35,5,COMPLETE,5,0,UP,1.0586319218241043,AVAILABLE,21.0,True,,RESTRUCTURING,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,16,False,3,2,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-06-05|143A0,2025-06-05,143A0,10:30,10:40,10,COMPLETE,5,0,UP,6.109324758842444,AVAILABLE,21.0,True,,RESTRUCTURING,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,1,17,False,0,1,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-05|143A0,2025-06-05,143A0,10:30,10:45,15,COMPLETE,5,0,DOWN,-3.3333333333333335,AVAILABLE,21.0,True,,RESTRUCTURING,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,17,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-05|143A0,2025-06-05,143A0,10:30,10:50,20,PARTIAL,4,1,,,AVAILABLE,21.0,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,3,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-05|143A0,2025-06-05,143A0,10:30,10:55,25,COMPLETE,5,0,DOWN,-0.3968253968253968,AVAILABLE,21.0,True,,,CHOPPINESS,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,4,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-05|143A0,2025-06-05,143A0,10:30,11:00,30,PARTIAL,2,3,,,AVAILABLE,21.0,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,3,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-05|143A0,2025-06-05,143A0,10:30,11:05,35,PARTIAL,4,1,,,AVAILABLE,21.0,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,2,0,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-05|143A0,2025-06-05,143A0,10:30,11:10,40,PARTIAL,3,2,,,AVAILABLE,21.0,True,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-05|143A0,2025-06-05,143A0,10:30,11:15,45,COMPLETE,5,0,DOWN,-1.3911620294599019,AVAILABLE,21.0,True,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,2,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
