opportunity,session,symbol,selectorTime,asOf,elapsedActiveMinutes,observation,observed1m,missing1m,direction,return5Pct,scaleStatus,scale,dailyComplete5,structure,phase,attributes,stateReason,futureStatus,futureMissing,lateConfirmedPivots,pivotN,localRange,sameBarOrderAmbiguities,closedCrossEvents,semanticAny,contextPriceBasis,transitionObservablePair,phaseChanged
2025-07-15|14070,2025-07-15,14070,13:00,13:00,0,COMPLETE,5,0,DOWN,-0.06337135614702155,AVAILABLE,5.0,False,,RESTRUCTURING,CHOPPINESS|RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,5,False,1,2,True,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-15|14070,2025-07-15,14070,13:00,13:05,5,COMPLETE,5,0,DOWN,-0.8877615726062144,AVAILABLE,5.0,False,DOWN_STRUCTURE,,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,1,6,False,1,1,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-15|14070,2025-07-15,14070,13:00,13:10,10,COMPLETE,5,0,UP,0.5758157389635317,AVAILABLE,5.0,False,DOWN_STRUCTURE,CORRECTION|RECOVERY,VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,0,6,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-15|14070,2025-07-15,14070,13:00,13:15,15,COMPLETE,5,0,DOWN,-0.5728835136855506,AVAILABLE,5.0,False,DOWN_STRUCTURE,,VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,WINDOW_OBSERVED,0,1,8,False,2,1,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-15|14070,2025-07-15,14070,13:00,13:20,20,COMPLETE,5,0,UP,0.5121638924455826,AVAILABLE,5.0,False,DOWN_STRUCTURE,,RANGE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,1,9,False,2,1,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-15|14070,2025-07-15,14070,13:00,13:25,25,COMPLETE,5,0,UP,0.3186743148502231,AVAILABLE,5.0,False,,RESTRUCTURING,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,10,False,1,1,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-15|14070,2025-07-15,14070,13:00,13:30,30,COMPLETE,5,0,UP,1.0165184243964422,AVAILABLE,5.0,False,,RESTRUCTURING,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,10,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-15|14070,2025-07-15,14070,13:00,13:35,35,COMPLETE,5,0,UP,1.0062893081761006,AVAILABLE,5.0,False,,RESTRUCTURING,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,10,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-15|14070,2025-07-15,14070,13:00,13:40,40,COMPLETE,5,0,UP,0.31133250311332505,AVAILABLE,5.0,False,,RESTRUCTURING,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,10,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-15|14070,2025-07-15,14070,13:00,13:45,45,COMPLETE,5,0,UP,0.4965859714463066,AVAILABLE,5.0,False,UP_STRUCTURE,,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,OBSERVATION_INSUFFICIENT,1,1,11,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-15|14070,2025-07-15,14070,13:00,13:50,50,PARTIAL,4,1,,,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-15|14070,2025-07-15,14070,13:00,13:55,55,COMPLETE,5,0,DOWN,-0.12406947890818859,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,3,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-15|14070,2025-07-15,14070,13:00,14:00,60,COMPLETE,5,0,DOWN,-0.6203473945409429,AVAILABLE,5.0,False,,,VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,3,False,2,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-15|14070,2025-07-15,14070,13:00,14:05,65,COMPLETE,5,0,DOWN,-0.4366812227074236,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,3,False,1,2,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-15|14070,2025-07-15,14070,13:00,14:10,70,COMPLETE,5,0,DOWN,-0.5642633228840125,AVAILABLE,5.0,False,DOWN_STRUCTURE,CORRECTION|RECOVERY,,IDENTIFIED,WINDOW_OBSERVED,0,1,4,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-15|14070,2025-07-15,14070,13:00,14:15,75,COMPLETE,5,0,UP,0.5671077504725898,AVAILABLE,5.0,False,DOWN_STRUCTURE,,,IDENTIFIED,WINDOW_OBSERVED,0,1,5,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-15|14070,2025-07-15,14070,13:00,14:20,80,COMPLETE,5,0,DOWN,-0.31347962382445144,AVAILABLE,5.0,False,DOWN_STRUCTURE,PROGRESSION,VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,0,5,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-15|14070,2025-07-15,14070,13:00,14:25,85,COMPLETE,5,0,DOWN,-0.43997485857950974,AVAILABLE,5.0,False,DOWN_STRUCTURE,PROGRESSION,,IDENTIFIED,WINDOW_OBSERVED,0,0,5,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-15|14070,2025-07-15,14070,13:00,14:30,90,COMPLETE,5,0,UP,0.18951358180669614,AVAILABLE,5.0,False,DOWN_STRUCTURE,CORRECTION|RECOVERY,RANGE_COMPRESSION,IDENTIFIED,OBSERVATION_INSUFFICIENT,1,1,6,False,1,1,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-07-15|14070,2025-07-15,14070,13:00,14:35,95,COMPLETE,5,0,UP,0.25220680958385877,AVAILABLE,5.0,False,DOWN_STRUCTURE,CORRECTION|RECOVERY,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,IDENTIFIED,OBSERVATION_INSUFFICIENT,1,0,6,False,2,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-15|14070,2025-07-15,14070,13:00,14:40,100,PARTIAL,4,1,,,AVAILABLE,5.0,False,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,1,0,0,False,2,2,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-15|14070,2025-07-15,14070,13:00,14:45,105,COMPLETE,5,0,UP,0.12554927809165098,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,2,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-15|14070,2025-07-15,14070,13:00,14:50,110,PARTIAL,4,1,,,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-15|14070,2025-07-15,14070,13:00,14:55,115,PARTIAL,4,1,,,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-15|14070,2025-07-15,14070,13:00,15:00,120,COMPLETE,5,0,DOWN,-0.6297229219143576,AVAILABLE,5.0,False,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
