opportunity,session,symbol,selectorTime,asOf,elapsedActiveMinutes,observation,observed1m,missing1m,direction,return5Pct,scaleStatus,scale,dailyComplete5,structure,phase,attributes,stateReason,futureStatus,futureMissing,lateConfirmedPivots,pivotN,localRange,sameBarOrderAmbiguities,closedCrossEvents,semanticAny,contextPriceBasis,transitionObservablePair,phaseChanged
2025-06-19|14010,2025-06-19,14010,10:00,10:00,0,COMPLETE,5,0,DOWN,-0.07722007722007722,AVAILABLE,26.5,True,,,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,3,0,1,False,2,2,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-19|14010,2025-06-19,14010,10:00,10:05,5,PARTIAL,4,1,,,AVAILABLE,26.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,4,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-19|14010,2025-06-19,14010,10:00,10:10,10,PARTIAL,3,2,,,AVAILABLE,26.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,4,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-19|14010,2025-06-19,14010,10:00,10:15,15,PARTIAL,3,2,,,AVAILABLE,26.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,5,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-19|14010,2025-06-19,14010,10:00,10:20,20,PARTIAL,3,2,,,AVAILABLE,26.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,5,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-19|14010,2025-06-19,14010,10:00,10:25,25,PARTIAL,2,3,,,AVAILABLE,26.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,3,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-19|14010,2025-06-19,14010,10:00,10:30,30,PARTIAL,3,2,,,AVAILABLE,26.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,3,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-19|14010,2025-06-19,14010,10:00,10:35,35,PARTIAL,4,1,,,AVAILABLE,26.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,4,0,0,False,2,1,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-19|14010,2025-06-19,14010,10:00,10:40,40,PARTIAL,3,2,,,AVAILABLE,26.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,5,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-19|14010,2025-06-19,14010,10:00,10:45,45,PARTIAL,3,2,,,AVAILABLE,26.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,4,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
