opportunity,session,symbol,selectorTime,asOf,elapsedActiveMinutes,observation,observed1m,missing1m,direction,return5Pct,scaleStatus,scale,dailyComplete5,structure,phase,attributes,stateReason,futureStatus,futureMissing,lateConfirmedPivots,pivotN,localRange,sameBarOrderAmbiguities,closedCrossEvents,semanticAny,contextPriceBasis,transitionObservablePair,phaseChanged
2025-06-18|14010,2025-06-18,14010,09:30,09:30,0,COMPLETE,5,0,DOWN,-3.8878266411727216,AVAILABLE,23.0,True,DOWN_STRUCTURE,,,IDENTIFIED,WINDOW_OBSERVED,0,1,4,False,1,1,True,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,09:35,5,COMPLETE,5,0,UP,2.3224950232249504,AVAILABLE,23.0,True,DOWN_STRUCTURE,CORRECTION|RECOVERY,VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,0,4,False,3,1,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-06-18|14010,2025-06-18,14010,09:30,09:40,10,COMPLETE,5,0,DOWN,-3.686934023285899,AVAILABLE,23.0,True,,RESTRUCTURING,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,5,False,3,3,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-06-18|14010,2025-06-18,14010,09:30,09:45,15,COMPLETE,5,0,UP,0.1343183344526528,AVAILABLE,23.0,True,,RESTRUCTURING,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,5,False,2,2,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,09:50,20,COMPLETE,5,0,UP,0.13351134846461948,AVAILABLE,23.0,True,,RESTRUCTURING,CHOPPINESS|RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,5,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,09:55,25,COMPLETE,5,0,DOWN,-3.3333333333333335,AVAILABLE,23.0,True,,RESTRUCTURING,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,5,False,2,1,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,10:00,30,COMPLETE,5,0,DOWN,-0.4824259131633356,AVAILABLE,23.0,True,,RESTRUCTURING|RECOVERY,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,6,False,1,2,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-06-18|14010,2025-06-18,14010,09:30,10:05,35,COMPLETE,5,0,UP,1.1756569847856155,AVAILABLE,23.0,True,,RESTRUCTURING|RECOVERY,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,6,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,10:10,40,COMPLETE,5,0,DOWN,-1.0914051841746248,AVAILABLE,23.0,True,,RESTRUCTURING|RECOVERY,CHOPPINESS|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,6,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,10:15,45,COMPLETE,5,0,UP,1.5862068965517242,AVAILABLE,23.0,True,,RESTRUCTURING|RECOVERY,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,6,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,10:20,50,PARTIAL,4,1,,,AVAILABLE,23.0,True,,,,CURRENT_BAR_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,10:25,55,COMPLETE,5,0,DOWN,-1.0197144799456153,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,10:30,60,COMPLETE,5,0,DOWN,-0.20646937370956642,AVAILABLE,23.0,True,,,RANGE_COMPRESSION,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,10:35,65,COMPLETE,5,0,DOWN,-0.6206896551724138,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,4,0,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,10:40,70,PARTIAL,4,1,,,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,3,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,10:45,75,PARTIAL,2,3,,,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,10:50,80,COMPLETE,5,0,UP,1.3268156424581006,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,10:55,85,COMPLETE,5,0,DOWN,-1.317614424410541,AVAILABLE,23.0,True,,,VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,1,False,2,2,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,11:00,90,COMPLETE,5,0,DOWN,-1.1220196353436185,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,1,False,0,2,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,11:05,95,COMPLETE,5,0,DOWN,-0.99361249112846,AVAILABLE,23.0,True,,,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,1,False,5,4,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,11:10,100,COMPLETE,5,0,DOWN,-6.83453237410072,AVAILABLE,23.0,True,,,RANGE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,1,False,1,1,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,11:15,105,COMPLETE,5,0,DOWN,-3.1635802469135803,AVAILABLE,23.0,True,,,RANGE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,2,False,1,1,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,11:20,110,COMPLETE,5,0,UP,0.398406374501992,AVAILABLE,23.0,True,,RECOVERY,CHOPPINESS|RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,2,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-06-18|14010,2025-06-18,14010,09:30,11:25,115,COMPLETE,5,0,UP,1.7488076311605723,AVAILABLE,23.0,True,,RECOVERY,RANGE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,2,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,11:30,120,COMPLETE,5,0,UP,1.405152224824356,AVAILABLE,23.0,True,,RECOVERY,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,2,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,12:35,125,COMPLETE,5,0,UP,0.9411764705882353,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,2,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,True
2025-06-18|14010,2025-06-18,14010,09:30,12:40,130,COMPLETE,5,0,DOWN,-1.4007782101167314,AVAILABLE,23.0,True,,RECOVERY,VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,3,False,0,2,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-06-18|14010,2025-06-18,14010,09:30,12:45,135,COMPLETE,5,0,DOWN,-0.624512099921936,AVAILABLE,23.0,True,,RECOVERY,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,3,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,12:50,140,COMPLETE,5,0,UP,1.875,AVAILABLE,23.0,True,,,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,0,3,False,1,1,False,INHERITED_RAW_PRICE_BASIS,True,True
2025-06-18|14010,2025-06-18,14010,09:30,12:55,145,COMPLETE,5,0,UP,4.134762633996937,AVAILABLE,23.0,True,,,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,UNRESOLVED_STRUCTURE,WINDOW_OBSERVED,0,1,4,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,13:00,150,COMPLETE,5,0,DOWN,-3.1734317343173433,AVAILABLE,23.0,True,UP_STRUCTURE,,VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,WINDOW_OBSERVED,0,1,5,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,False
2025-06-18|14010,2025-06-18,14010,09:30,13:05,155,COMPLETE,5,0,UP,0.38080731150038083,AVAILABLE,23.0,True,UP_STRUCTURE,RECOVERY,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,IDENTIFIED,OBSERVATION_INSUFFICIENT,2,1,5,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-06-18|14010,2025-06-18,14010,09:30,13:10,160,COMPLETE,5,0,UP,0.30349013657056145,AVAILABLE,23.0,True,UP_STRUCTURE,CORRECTION,RANGE_EXPANSION,IDENTIFIED,OBSERVATION_INSUFFICIENT,2,1,6,False,0,0,True,INHERITED_RAW_PRICE_BASIS,True,True
2025-06-18|14010,2025-06-18,14010,09:30,13:15,165,PARTIAL,3,2,,,AVAILABLE,23.0,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,1,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,13:20,170,COMPLETE,5,0,UP,0.6033182503770739,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,13:25,175,PARTIAL,4,1,,,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,1,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,13:30,180,COMPLETE,5,0,UP,2.5384615384615383,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,4,0,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,13:35,185,PARTIAL,4,1,,,AVAILABLE,23.0,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,5,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,13:40,190,PARTIAL,2,3,,,AVAILABLE,23.0,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,3,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,13:45,195,PARTIAL,3,2,,,AVAILABLE,23.0,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,1,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,13:50,200,PARTIAL,4,1,,,AVAILABLE,23.0,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,3,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,13:55,205,COMPLETE,5,0,UP,0.15060240963855423,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,5,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,14:00,210,PARTIAL,2,3,,,AVAILABLE,23.0,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,2,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,14:05,215,PARTIAL,3,2,,,AVAILABLE,23.0,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,2,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,14:10,220,COMPLETE,5,0,DOWN,-0.9752438109527382,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,3,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,14:15,225,PARTIAL,3,2,,,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,4,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-18|14010,2025-06-18,14010,09:30,14:20,230,PARTIAL,4,1,,,AVAILABLE,23.0,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,4,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
