opportunity,session,symbol,selectorTime,asOf,elapsedActiveMinutes,observation,observed1m,missing1m,direction,return5Pct,scaleStatus,scale,dailyComplete5,structure,phase,attributes,stateReason,futureStatus,futureMissing,lateConfirmedPivots,pivotN,localRange,sameBarOrderAmbiguities,closedCrossEvents,semanticAny,contextPriceBasis,transitionObservablePair,phaseChanged
2025-06-02|206A0,2025-06-02,206A0,09:30,09:30,0,COMPLETE,5,0,UNCHANGED,0.0,AVAILABLE,2.5,True,,,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,09:35,5,PARTIAL,4,1,,,AVAILABLE,2.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,1,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,09:40,10,COMPLETE,5,0,UP,0.3952569169960474,AVAILABLE,2.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,2,1,1,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,09:45,15,PARTIAL,4,1,,,AVAILABLE,2.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,3,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,09:50,20,PARTIAL,4,1,,,AVAILABLE,2.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,4,0,0,False,1,1,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,09:55,25,PARTIAL,3,2,,,AVAILABLE,2.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,6,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:00,30,PARTIAL,3,2,,,AVAILABLE,2.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,6,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:05,35,PARTIAL,1,4,,,AVAILABLE,2.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,7,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:10,40,PARTIAL,3,2,,,AVAILABLE,2.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,9,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:15,45,UNAVAILABLE,0,5,,,AVAILABLE,2.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,8,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:20,50,PARTIAL,1,4,,,AVAILABLE,2.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,8,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:25,55,PARTIAL,1,4,,,AVAILABLE,2.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,8,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:30,60,PARTIAL,1,4,,,AVAILABLE,2.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,7,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:35,65,PARTIAL,1,4,,,AVAILABLE,2.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,7,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:40,70,PARTIAL,2,3,,,AVAILABLE,2.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,8,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:45,75,PARTIAL,1,4,,,AVAILABLE,2.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,5,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:50,80,PARTIAL,1,4,,,AVAILABLE,2.5,True,,,,CURRENT_BAR_UNAVAILABLE,OBSERVATION_INSUFFICIENT,3,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-06-02|206A0,2025-06-02,206A0,09:30,10:55,85,PARTIAL,4,1,,,AVAILABLE,2.5,True,,,,UNRESOLVED_STRUCTURE,OBSERVATION_INSUFFICIENT,6,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
