opportunity,session,symbol,selectorTime,asOf,elapsedActiveMinutes,observation,observed1m,missing1m,direction,return5Pct,scaleStatus,scale,dailyComplete5,structure,phase,attributes,stateReason,futureStatus,futureMissing,lateConfirmedPivots,pivotN,localRange,sameBarOrderAmbiguities,closedCrossEvents,semanticAny,contextPriceBasis,transitionObservablePair,phaseChanged
2025-07-30|130A0,2025-07-30,130A0,10:30,10:30,0,COMPLETE,5,0,DOWN,-0.9569377990430622,PREVIOUS_CONTEXT_UNAVAILABLE,,True,,,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,SCALE_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,False,False
2025-07-30|130A0,2025-07-30,130A0,10:30,10:35,5,COMPLETE,5,0,UP,2.8950542822677927,PREVIOUS_CONTEXT_UNAVAILABLE,,True,,,RANGE_EXPANSION|VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,SCALE_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-30|130A0,2025-07-30,130A0,10:30,10:40,10,COMPLETE,5,0,DOWN,-1.408450704225352,PREVIOUS_CONTEXT_UNAVAILABLE,,True,,,,SCALE_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-30|130A0,2025-07-30,130A0,10:30,10:45,15,COMPLETE,5,0,UP,2.863961813842482,PREVIOUS_CONTEXT_UNAVAILABLE,,True,,,TRADING_VALUE_EXPANSION,SCALE_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-30|130A0,2025-07-30,130A0,10:30,10:50,20,COMPLETE,5,0,UP,2.7906976744186047,PREVIOUS_CONTEXT_UNAVAILABLE,,True,,,VOLUME_EXPANSION|TRADING_VALUE_EXPANSION,SCALE_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-30|130A0,2025-07-30,130A0,10:30,10:55,25,COMPLETE,5,0,DOWN,-1.1312217194570136,PREVIOUS_CONTEXT_UNAVAILABLE,,True,,,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,SCALE_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-30|130A0,2025-07-30,130A0,10:30,11:00,30,COMPLETE,5,0,UP,1.9450800915331807,PREVIOUS_CONTEXT_UNAVAILABLE,,True,,,,SCALE_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-30|130A0,2025-07-30,130A0,10:30,11:05,35,COMPLETE,5,0,DOWN,-0.5611672278338945,PREVIOUS_CONTEXT_UNAVAILABLE,,True,,,RANGE_COMPRESSION,SCALE_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-30|130A0,2025-07-30,130A0,10:30,11:10,40,COMPLETE,5,0,DOWN,-0.33975084937712347,PREVIOUS_CONTEXT_UNAVAILABLE,,True,,,VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,SCALE_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
2025-07-30|130A0,2025-07-30,130A0,10:30,11:15,45,COMPLETE,5,0,UP,0.22753128555176336,PREVIOUS_CONTEXT_UNAVAILABLE,,True,,,RANGE_COMPRESSION|VOLUME_COMPRESSION|TRADING_VALUE_COMPRESSION,SCALE_UNAVAILABLE,WINDOW_OBSERVED,0,0,0,False,0,0,False,INHERITED_RAW_PRICE_BASIS,True,False
